Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
7869,0.63965088,0.768153849,0.703902365
7870,0.505142836,0.670084254,0.587613545
7871,0.432046295,0.837265974,0.634656135
7872,0.450490629,0.675446724,0.562968676
7873,0.449106099,0.663614714,0.556360407
7874,0.518892394,0.907654731,0.713273563
7875,0.487411031,0.817972302,0.652691667
7876,0.467033977,0.853017121,0.660025549
7877,0.659778656,0.775554882,0.717666769
7878,0.474901675,0.570079478,0.522490577
7879,0.180493708,0.860320387,0.520407048
7880,0.824596061,0.853561082,0.839078571
7881,0.461979181,0.892253878,0.677116529
7882,0.83248807,0.746307659,0.789397865
7883,0.36629876,0.627175973,0.496737367
7884,0.61571507,0.777877789,0.69679643
7885,0.321705248,0.841805103,0.581755176
7886,0.108619701,0.900354413,0.504487057
7887,0.581277016,0.728570794,0.654923905
7888,0.224530868,0.714080071,0.46930547
7889,0.564327063,0.468929027,0.516628045
7890,0.545207295,0.745735869,0.645471582
7891,0.378588552,0.714072047,0.5463303
7892,0.494244108,0.724849764,0.609546936
7893,0.625937043,0.79320937,0.709573207
7894,0.208532327,0.87633913,0.542435728
7895,0.50212602,0.86953871,0.685832365
7896,0.609871122,0.75554101,0.682706066
7897,0.340243876,0.784776841,0.562510359
7898,0.477153314,0.799390296,0.638271805
7899,0.220777937,0.948598292,0.584688115
7900,0.30223496,0.620553257,0.461394109
7901,0.34501224,0.753269694,0.549140967
7902,0.402503771,0.873582631,0.638043201
7903,0.671780845,0.540145548,0.605963196
7904,0.261102172,0.72077906,0.490940616
7905,0.22744545,0.656414901,0.441930176
7906,0.398265415,0.648426125,0.52334577
7907,0.451657306,0.913855413,0.68275636
7908,0.236199864,0.757267604,0.496733734
7909,0.745377652,0.750483985,0.747930818
7910,0.642710864,0.83902443,0.740867647
7911,0.495774232,0.843880355,0.669827293
7912,0.353347715,0.882770274,0.618058995
7913,0.261592967,0.791526473,0.52655972
7914,0.270098672,0.830927824,0.550513248
7915,0.566586683,0.757730057,0.66215837
7916,0.548528655,0.749586897,0.649057776
7917,0.653319679,0.643281353,0.648300516
7918,0.311836579,0.480832993,0.396334786
7919,0.473496911,0.704316683,0.588906797
7920,0.266101568,0.751295672,0.50869862
7921,0.367410096,0.67091068,0.519160388
7922,0.444053404,0.843977481,0.644015443
7923,0.430879558,0.8565713,0.643725429
7924,0.463159066,0.864427399,0.663793232
7925,0.381227629,0.824176105,0.602701867
7926,0.256040401,0.757095925,0.506568163
7927,0.524868098,0.837391611,0.681129854
7928,0.598324223,0.824656682,0.711490452
7929,0.550466041,0.709858181,0.630162111
7930,0.620022293,0.659595884,0.639809088
7931,0.402506822,0.738679366,0.570593094
7932,0.60752331,0.906454441,0.756988876
7933,0.534483812,0.747437737,0.640960774
7934,0.375593537,0.800936496,0.588265017
7935,0.612761909,0.839723273,0.726242591
7936,0.256440919,0.731375937,0.493908428
7937,0.527694889,0.609334959,0.568514924
7938,0.314734136,0.822061452,0.568397794
7939,0.604957199,0.826908888,0.715933044
7940,0.324703592,0.862820589,0.593762091
7941,0.502443527,0.871928992,0.68718626
7942,0.241729834,0.81230182,0.527015827
7943,0.372615196,0.641824536,0.507219866
7944,0.327818027,0.863263235,0.595540631
7945,0.526630701,0.857570556,0.692100629
7946,0.373574688,0.649413645,0.511494166
7947,0.426183644,0.807754568,0.616969106
7948,0.580489145,0.613379304,0.596934224
7949,0.35929523,0.739935294,0.549615262
7950,0.314805667,0.63138191,0.473093788
7951,0.631441848,0.809944007,0.720692927
7952,0.419197192,0.966450103,0.692823648
7953,0.540584613,0.814043171,0.677313892
7954,0.249008826,0.873743563,0.561376195
7955,0.798232432,0.892840359,0.845536395
7956,0.331646336,0.921806526,0.626726431
7957,0.46553641,0.819105072,0.642320741
7958,0.546319538,0.776502636,0.661411087
7959,0.434520137,0.545195605,0.489857871
7960,0.182032372,0.748253517,0.465142944
7961,0.423277586,0.703429184,0.563353385
7962,0.20079906,0.92272421,0.561761635
7963,0.484726978,0.761107345,0.622917161
7964,0.52260106,0.851504339,0.687052699
7965,0.31083708,0.819315039,0.56507606
7966,0.35361114,0.769062749,0.561336945
7967,0.520509779,0.624163287,0.572336533
7968,0.379895486,0.609212098,0.494553792
7969,0.651986519,0.880173074,0.766079796
7970,0.683176521,0.744661592,0.713919056
7971,0.708664059,0.85081106,0.77973756
7972,0.721505136,0.742206768,0.731855952
7973,0.496181747,0.684709247,0.590445497
7974,0.667703702,0.798333906,0.733018804
7975,0.319134365,0.900100746,0.609617555
7976,0.342013355,0.833775495,0.587894425
7977,0.664602294,0.854848978,0.759725636
7978,0.606166382,0.839872864,0.723019623
7979,0.248159363,0.725815404,0.486987383
7980,0.494198784,0.850092085,0.672145434
7981,0.53134843,0.766416842,0.648882636
7982,0.37648126,0.544810838,0.460646049
7983,0.219818786,0.639695387,0.429757087
7984,0.288943934,0.728798139,0.508871037
7985,0.151828109,0.820555845,0.486191977
7986,0.135490681,0.680677586,0.408084134
7987,0.527629554,0.818795704,0.673212629
7988,0.225351712,0.814149088,0.5197504
7989,0.383145504,0.583119167,0.483132335
7990,0.341759466,0.708466603,0.525113034
7991,0.137421971,0.830624217,0.484023094
7992,0.629858083,0.446012141,0.537935112
7993,0.514716319,0.555138988,0.534927654
7994,0.48914863,0.827727619,0.658438125
7995,0.510302904,0.771208892,0.640755898
7996,0.434992125,0.619824315,0.52740822
7997,0.50377155,0.738173857,0.620972704
7998,0.58831501,0.839095809,0.71370541
7999,0.62721972,0.743736101,0.685477911
8000,0.205088494,0.764200995,0.484644745
8001,0.592333945,0.790055269,0.691194607
8002,0.568278621,0.93452158,0.7514001
8003,0.401823685,0.750053972,0.575938828
8004,0.405594894,0.715782163,0.560688528
8005,0.218391667,0.635443291,0.426917479
8006,0.487103164,0.774157009,0.630630086
8007,0.498661385,0.778971305,0.638816345
8008,0.465666559,0.707620403,0.586643481
8009,0.354046337,0.844969065,0.599507701
8010,0.51839211,0.859207518,0.688799814
8011,0.653868063,0.819928995,0.736898529
8012,0.667041568,0.721784622,0.694413095
8013,0.41304931,0.666073645,0.539561478
8014,0.313603601,0.771284558,0.542444079
8015,0.521955415,0.658896684,0.590426049
8016,0.459489598,0.792715825,0.626102711
8017,0.503590345,0.973264676,0.73842751
8018,0.201119058,0.853561648,0.527340353
8019,0.577142515,0.792957112,0.685049813
8020,0.41821811,0.878115071,0.648166591
8021,0.66287948,0.545554771,0.604217125
8022,0.610173613,0.546856129,0.578514871
8023,0.462919636,0.904135843,0.683527739
8024,0.513686497,0.872926444,0.693306471
8025,0.410578988,0.76230765,0.586443319
8026,0.343324183,0.884320311,0.613822247
8027,0.682478382,0.703989135,0.693233759
8028,0.491362742,0.717620015,0.604491378
8029,0.658619537,0.836400548,0.747510042
8030,0.286267847,0.689324437,0.487796142
8031,0.47369842,0.698480003,0.586089211
8032,0.725486521,0.81118681,0.768336665
8033,0.495084873,0.702432096,0.598758485
8034,0.626638464,0.77137178,0.699005122
8035,0.542452811,0.702096376,0.622274594
8036,0.344102902,0.870439464,0.607271183
8037,0.134663262,0.818224658,0.47644396
8038,0.274219373,0.792245573,0.533232473
8039,0.324274492,0.646707871,0.485491181
8040,0.438461333,0.869412898,0.653937115
8041,0.333451445,0.830631306,0.582041376
8042,0.269177562,0.729478104,0.499327833
8043,0.491147691,0.615067124,0.553107407
8044,0.24666516,0.896072207,0.571368683
8045,0.42520958,0.747647291,0.586428436
8046,0.449345106,0.879600371,0.664472738
8047,0.461182665,0.696935614,0.57905914
8048,0.246456811,0.828270295,0.537363553
8049,0.584968716,0.863338502,0.724153609
8050,0.554426938,0.713555414,0.633991176
8051,0.581045719,0.6959235,0.638484609
8052,0.629932132,0.678734149,0.65433314
8053,0.359986641,0.874561566,0.617274104
8054,0.401590859,0.858161494,0.629876176
8055,0.618438706,0.753825657,0.686132181
8056,0.122905771,0.85635773,0.489631751
8057,0.623416768,0.653676963,0.638546865
8058,0.358275415,0.803321614,0.580798515
8059,0.334478609,0.745754411,0.54011651
8060,0.504487321,0.85640606,0.680446691
8061,0.328222387,0.657451484,0.492836936
8062,0.399682559,0.611015791,0.505349175
8063,0.690138416,0.818911976,0.754525196
8064,0.387551004,0.859731475,0.62364124
8065,0.613805744,0.496455988,0.555130866
8066,0.669874561,0.709290716,0.689582638
8067,0.473761274,0.765967883,0.619864579
8068,0.479624144,0.59843179,0.539027967
8069,0.501353766,0.833782811,0.667568288
8070,0.692213961,0.8472191,0.769716531
8071,0.248589509,0.533832069,0.391210789
8072,0.292035375,0.739027472,0.515531424
8073,0.561849323,0.633590412,0.597719867
8074,0.591234516,0.917432219,0.754333367
8075,0.216163637,0.853047434,0.534605535
8076,0.65739008,0.787967092,0.722678586
8077,0.597648197,0.666744672,0.632196434
8078,0.490168959,0.787821883,0.638995421
8079,0.532181633,0.779213951,0.655697792
8080,0.168589264,0.872837689,0.520713477
8081,0.563064736,0.63698995,0.600027343
8082,0.316507289,0.738632345,0.527569817
8083,0.521351423,0.61990708,0.570629251
8084,0.529930448,0.731508558,0.630719503
8085,0.696047672,0.683302724,0.689675198
8086,0.481803324,0.704179755,0.59299154
8087,0.301905022,0.628952971,0.465428996
8088,0.567674766,0.610196733,0.58893575
8089,0.205484292,0.801944052,0.503714172
8090,0.616234877,0.807488158,0.711861518
8091,0.458629025,0.758749723,0.608689374
8092,0.55583616,0.962199866,0.759018013
8093,0.54572661,0.661837081,0.603781846
8094,0.502889401,0.858580184,0.680734793
8095,0.427138999,0.718341503,0.572740251
8096,0.419603458,0.605765049,0.512684253
8097,0.429091563,0.796591965,0.612841764
8098,0.296790667,0.871974884,0.584382775
8099,0.621925149,0.734733296,0.678329223
8100,0.471739889,0.717412535,0.594576212
8101,0.393907357,0.80559239,0.599749874
8102,0.380131106,0.755490193,0.567810649
8103,0.566055851,0.436711583,0.501383717
8104,0.641083591,0.827818086,0.734450838
8105,0.459422265,0.850806065,0.655114165
8106,0.293446603,0.964363772,0.628905187
8107,0.357565122,0.819581427,0.588573275
8108,0.227040445,0.851401165,0.539220805
8109,0.440216954,0.814796031,0.627506493
8110,0.557017894,0.898585577,0.727801735
8111,0.753308385,0.852737289,0.803022837
8112,0.223044441,0.747223753,0.485134097
8113,0.550534854,0.712664211,0.631599533
8114,0.578712585,0.621600994,0.60015679
8115,0.299992738,0.661334578,0.480663658
8116,0.543840762,0.515546624,0.529693693
8117,0.62108446,0.502547557,0.561816009
8118,0.24792596,0.652837008,0.450381484
8119,0.368413695,0.776914095,0.572663895
8120,0.258984209,0.779906721,0.519445465
8121,0.3755976,0.638853594,0.507225597
8122,0.48187569,0.885207495,0.683541593
8123,0.817032795,0.45217433,0.634603562
8124,0.342456632,0.68723927,0.514847951
8125,0.206889248,0.823838262,0.515363755
8126,0.141021557,0.780884886,0.460953221
8127,0.437361131,0.683475568,0.560418349
8128,0.621774009,0.924405825,0.773089917
8129,0.446599632,0.776254528,0.61142708
8130,0.812355902,0.832521392,0.822438647
8131,0.373511819,0.775408406,0.574460113
8132,0.341466046,0.681330619,0.511398333
8133,0.53070427,0.628939012,0.579821641
8134,0.355394396,0.682070689,0.518732543
8135,0.43885341,0.708154114,0.573503762
8136,0.497915873,0.864071762,0.680993817
8137,0.497403635,0.784577147,0.640990391
8138,0.54129782,0.86523998,0.7032689
8139,0.13478591,0.643135136,0.388960523
8140,0.562370323,0.666577753,0.614474038
8141,0.54453382,0.836567777,0.690550798
8142,0.688215953,0.824743978,0.756479965
8143,0.271968238,0.770228117,0.521098177
8144,0.777658386,0.72446701,0.751062698
8145,0.484149095,0.685008094,0.584578594
8146,0.331678922,0.507226314,0.419452618
8147,0.347119243,0.692983887,0.520051565
8148,0.512795971,0.763550691,0.638173331
8149,0.181026095,0.769468206,0.475247151
8150,0.422676475,0.626478545,0.52457751
8151,0.267936173,0.90439567,0.586165921
8152,0.288719887,0.814870998,0.551795443
8153,0.569683281,0.862813254,0.716248267
8154,0.608607228,0.712954274,0.660780751
8155,0.509396614,0.860163503,0.684780058
8156,0.581355458,0.613772597,0.597564028
8157,0.47720445,0.87545598,0.676330215
8158,0.339915456,0.437705512,0.388810484
8159,0.257452528,0.714810729,0.486131629
8160,0.225567922,0.714705354,0.470136638
8161,0.368568269,0.702803337,0.535685803
8162,0.416433984,0.780654169,0.598544077
8163,0.291893367,0.864674148,0.578283758
8164,0.60443116,0.633226068,0.618828614
8165,0.646280455,0.708962692,0.677621573
8166,0.211890232,0.868329337,0.540109785
8167,0.338656314,0.880753629,0.609704971
8168,0.515619587,0.816148414,0.665884
8169,0.198907521,0.892416584,0.545662052
8170,0.533450785,0.370541678,0.451996231
8171,0.372048088,0.735021446,0.553534767
8172,0.465034257,0.743989736,0.604511996
8173,0.266107526,0.821086789,0.543597157
8174,0.542738262,0.889165977,0.715952119
8175,0.316122498,0.495706324,0.405914411
8176,0.485622625,0.645590798,0.565606711
8177,0.462275838,0.717400327,0.589838083
8178,0.583894955,0.916402656,0.750148805
8179,0.598200951,0.820805588,0.70950327
8180,0.236452718,0.780094167,0.508273442
8181,0.769907127,0.713390566,0.741648846
8182,0.593822901,0.787143517,0.690483209
8183,0.499207422,0.708462114,0.603834768
8184,0.400524761,0.718936802,0.559730782
8185,0.243654433,0.67971071,0.461682571
8186,0.293363311,0.622607016,0.457985164
8187,0.326180891,0.782719795,0.554450343
8188,0.518128435,0.805160008,0.661644222
8189,0.410532503,0.979846688,0.695189595
8190,0.593228583,0.763536452,0.678382518
8191,0.641088309,0.827650907,0.734369608
8192,0.482806495,0.509750822,0.496278659
8193,0.441342699,0.830330713,0.635836706
8194,0.358781869,0.934059791,0.64642083
8195,0.664137211,0.501076257,0.582606734
8196,0.550406981,0.879802593,0.715104787
8197,0.20726907,0.853780136,0.530524603
8198,0.4594653,0.572312374,0.515888837
8199,0.548171732,0.62331321,0.585742471
8200,0.390702926,0.821310058,0.606006492
8201,0.297393135,0.836433308,0.566913221
8202,0.512769403,0.839583391,0.676176397
8203,0.245433311,0.849366799,0.547400055
8204,0.346621322,0.540731696,0.443676509
8205,0.490546559,0.817852004,0.654199281
8206,0.627625107,0.78908412,0.708354613
8207,0.452134764,0.617849477,0.534992121
8208,0.457694646,0.833148476,0.645421561
8209,0.318836612,0.460265374,0.389550993
8210,0.543035966,0.92614381,0.734589888
8211,0.338126336,0.64154251,0.489834423
8212,0.483054546,0.787544671,0.635299609
8213,0.372618693,0.869388136,0.621003414
8214,0.516438055,0.369798197,0.443118126
8215,0.438037051,0.829449094,0.633743072
8216,0.201783537,0.746446618,0.474115078
8217,0.705112568,0.60979185,0.657452209
8218,0.205960811,0.61542166,0.410691235
8219,0.547959353,0.721277866,0.63461861
8220,0.404427111,0.732794699,0.568610905
8221,0.274386774,0.765553809,0.519970292
8222,0.380721167,0.55903519,0.469878179
8223,0.418552456,0.86207807,0.640315263
8224,0.489205818,0.358547425,0.423876622
8225,0.428990137,0.735401528,0.582195833
8226,0.559466539,0.713496486,0.636481513
8227,0.629080045,0.898081668,0.763580856
8228,0.446227616,0.909978891,0.678103254
8229,0.183838634,0.641872531,0.412855583
8230,0.726972207,0.786838425,0.756905316
8231,0.332777436,0.664918482,0.498847959
8232,0.45810219,0.940204067,0.699153129
8233,0.609061327,0.91516322,0.762112274
8234,0.374211098,0.704754966,0.539483032
8235,0.440068058,0.821927548,0.630997803
8236,0.378359013,0.563571286,0.47096515
8237,0.359127696,0.678861751,0.518994724
8238,0.492562233,0.853842621,0.673202427
8239,0.414382709,0.674307129,0.544344919
8240,0.50596978,0.869711034,0.687840407
8241,0.299037426,0.861121173,0.580079299
8242,0.286336358,0.607287728,0.446812043
8243,0.663452865,0.889295842,0.776374354
8244,0.329776454,0.889482036,0.609629245
8245,0.268782307,0.977562129,0.623172218
8246,0.55500159,0.84983831,0.70241995
8247,0.597237868,0.843336003,0.720286936
8248,0.440740632,0.354472118,0.397606375
8249,0.686588281,0.666536881,0.676562581
8250,0.10389442,0.803731103,0.453812761
8251,0.460810972,0.809516054,0.635163513
8252,0.299901383,0.735007879,0.517454631
8253,0.296384556,0.531876502,0.414130529
8254,0.455587128,0.921660863,0.688623996
8255,0.359499263,0.898267621,0.628883442
8256,0.39135301,0.675311915,0.533332462
8257,0.429546848,0.653872772,0.54170981
8258,0.344221936,0.910668788,0.627445362
8259,0.537861802,0.725534143,0.631697973
8260,0.714873744,0.778243736,0.74655874
8261,0.541079206,0.801084392,0.671081799
8262,0.468531916,0.716497552,0.592514734
8263,0.484860928,0.796501463,0.640681195
8264,0.430506242,0.730503042,0.580504642
8265,0.4659303,0.85503924,0.66048477
8266,0.389300033,0.887252844,0.638276439
8267,0.502683197,0.799174066,0.650928632
8268,0.721833731,0.411965096,0.566899414
8269,0.574115774,0.815986016,0.695050895
8270,0.27528226,0.745623294,0.510452777
8271,0.435649003,0.712002297,0.57382565
8272,0.500135599,0.718035237,0.609085418
8273,0.400748364,0.83194428,0.616346322
8274,0.436064968,0.893844922,0.664954945
8275,0.407459687,0.656773278,0.532116483
8276,0.373514107,0.856307994,0.61491105
8277,0.364769084,0.719315196,0.54204214
8278,0.367086123,0.807432042,0.587259082
8279,0.450828261,0.727486715,0.589157488
8280,0.153288986,0.819897379,0.486593183
8281,0.535833889,0.619256467,0.577545178
8282,0.57350652,0.758708858,0.666107689
8283,0.463630163,0.834649338,0.649139751
